Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Zou, Y; Guo, BHW; Papadonikolaki, E; Dimyadi, J; Hou, L",,,,"Zou, Yang; Guo, Brian H. W.; Papadonikolaki, Eleni; Dimyadi, Johannes; Hou, Lei",,,Lessons Learned on Adopting Automated Compliance Checking in the AEC Industry: A Global Study,JOURNAL OF MANAGEMENT IN ENGINEERING,,,,,,,,,,Automated compliance checking (ACC); Building information modeling (BIM); Technology adoption; Construction; Case study,BIM ADOPTION; CONSTRUCTION; INNOVATION; TECHNOLOGY; DIFFUSION; AGREEMENT,"Over the last decades, numerous automated compliance checking (ACC) systems have been developed. However, ACC is still not broadly used in the architecture, engineering, and construction (AEC) industry today; little is known as to how ACC can be better accepted by the end users. This paper reports on a multicase study to learn valuable lessons from recent attempts to adopt ACC systems worldwide. Firstly, 18 semistructured interviews were conducted with 20 experts from eight countries, and supplementary data (e.g., documents, product information, and literature) related to each case were collected. Secondly, the interview and supplementary data were then coded to develop prominent themes. Thirdly, through a cross-case analysis, the 12 most determining variables that could influence the ACC adoption were identified. Three path models that explain the interrelationships between these variables and 10 propositions that can guide future ACC adoption were deduced. The results indicate that the government should play an important role to facilitate ACC adoption through funding, policies, and incentives. This study also provides valuable information to software vendors for delivering ACC systems that meet the needs of the industry, and for innovation managers in the industry to develop appropriate adoption plans for the ACC technology.",,,,,,,,,,,,,,,,,,,,,,,,JUL 1,2023,39,4,,,,,,,4023019,10.1061/JMENEA.MEENG-5051,0,,,,,,,,,,,,,,0
J,"Lee, MSZ; Yabuki, N; Fukuda, T",,,,"Lee, Michelle Siu Zhi; Yabuki, Nobuyoshi; Fukuda, Tomohiro",,,Scene Understanding for Dimensional Compliance Checks in Mixed-Reality,CIVILENG,,,,,,,,,,immersive technology; edge computing; smart inspections; regulatory compliance; construction inspections; digital inspections,AUGMENTED REALITY; BIM; SYSTEM,"Building inspections are critical for ensuring compliance with construction standards, but conventional methods, often manual, face challenges in efficiency and consistency due to heavy reliance on human factors. Mixed-reality (MR) solutions could potentially address these challenges as they reportedly achieve good efficiency and accuracy in mapping indoor environments. This research investigates the potential of utilizing a wearable MR device to perform dimensional checks through edge computing of device sensor data, reducing the reliance on human factors. The accuracy of MR-computed dimensions against ground truth data for common building elements was assessed. Results indicate that MR-computed dimensions align well with ground truth for simple objects, but complex objects such as staircases presented limitations in achieving satisfactory results. If-then checks applied to MR-computed dimensions for automated detection of non-compliance were successfully experimented. However, automating compliance checks for standards with complex rules requires further investigation. This research sheds light on the potential of MR solutions for building inspections and highlights future research directions to enhance its applicability and effectiveness in the construction industry.",,,,,,,,,,,,,,,,,,,,,,,,MAR,2024,5,1,,,,,1,29,,10.3390/civileng5010001,0,,,,,,,,,,,,,,0
J,"Johansen, KW; Teizer, J; Schultz, C",,,,"Johansen, K. W.; Teizer, J.; Schultz, C.",,,Automated rule-based safety inspection and compliance checking of temporary guardrail systems in construction,AUTOMATION IN CONSTRUCTION,,,,,,,,,,Automated construction safety inspection; Construction safety ontology; Continuous inspection; Digital safety rule-checking and reasoning; Fall protection systems; Rule-based inference; Photogrammetry; Point cloud data; Human-assisted decision-making software tools,HAZARD IDENTIFICATION; BIM; PREVENTION,"The construction industry records more hazards compared to any other sector. Protective equipment, such as guardrail systems, is essential for protecting workers from deadly falls but may quickly become incompliant after installation. Yet, many construction projects do not have the resources to dedicate personnel to perform the inspection as frequently as needed. Therefore, this paper proposes an automated rule-based inspection and compliance-checking system that can assist the responsible personnel in detecting faulty guardrails in live work environments. The classification approach utilizes safety design and mimics the steps of human guardrailing compliance assessment, which enforces simplicity and transparency, allowing the human domain expert to remain in control. Even under scarce data availability, this first-of-a-kind classification approach is reliable and scalable and successfully classifies 21 predefined and 9 validation scenarios of guardrail systems for fall protection.",,,,,,,,,,,,,,,,,,,,,,,,DEC 15,2024,168,,B,,,,,,105849,10.1016/j.autcon.2024.105849,0,,NOV 2024,,,,,,,,,,,,0
J,"He, CN; He, WL; Liu, M; Leng, SL; Wei, S",,,,"He, Chuanni; He, Weilin; Liu, Min; Leng, Shaolong; Wei, Song",,,Enriched Construction Regulation Inquiry Responses: A Hybrid Search Approach for Large Language Models,JOURNAL OF MANAGEMENT IN ENGINEERING,,,,,,,,,,Construction regulation; Quality compliance check; Retrieval-augmented generation (RAG); Term frequency-inverse document frequency (TF-IDF); Large language model (LLM),AUTOMATED INFORMATION EXTRACTION; CODE COMPLIANCE CHECKING; SEMANTIC APPROACH; BIM; VERIFICATION; INSPECTION; GRAPH,"The applicability of existing automated compliance check tools in construction is limited, as they are insufficient to provide end-to-end responses given the fragmented and unstructured compliance checking requirements in practice. We explored the potential of large language models (LLMs) to fill the gap by proposing an improved retrieval-augmented generation (RAG) framework to conduct question-answering (QA)-based construction quality checks. The framework contains a novel hybrid search engine that integrates term frequency-inverse document frequency (TF-IDF)-based keyword search with text-embedding search to facilitate domain semantic-aware regulation information extraction. Subsequently, we established a RAG-based chatbot that enables construction managers to obtain construction quality check results and justification directly and precisely via conversations. The framework was tested using 110 real-world QA scenarios covering three concrete structure regulations of 148,170 words. Results show that the enhanced system has improved 15.1% and 11.2% in hit rate and mean reciprocal rank (MRR) compared with na & iuml;ve RAG. The natural language responses demonstrate more precise and faithful results than conventional LLMs. Our research will contribute to the body of knowledge by proposing an improved RAG system to enhance the practicability of automated compliance checks. It also will push the boundary of LLM applications in construction by revealing how domain-specific terminologies facilitate knowledge extraction in LLM systems.",,,,,,,,,,,,,,,,,,,,,,,,MAY 1,2025,41,3,,,,,,,4025001,10.1061/JMENEA.MEENG-6444,0,,,,,,,,,,,,,,0
J,"Fischer, S; Urban, H; Schranz, C; Loibl, P; van Berlo, L",,,,"Fischer, Simon; Urban, Harald; Schranz, Christian; Loibl, Patrick; van Berlo, Leon",,,Extending Information Delivery Specifications for digital building permit requirements,DEVELOPMENTS IN THE BUILT ENVIRONMENT,,,,,,,,,,BIM; IDS; Digital building permit; Code compliance checking; Escape route analysis,,"This paper examines the potential for extending the Information Delivery Specification (IDS) schema to facilitate its integration into the building permit process. IDS is an open specification for defining and verifying information requirements for digital building models. Building authorities have already begun utilising IDS to define information requirements for automated code compliance checks. However, this requires the filtering of elements beyond the current scope of IDS. Such filtering functionality also has the potential to facilitate simple code compliance checks. This paper presents concepts for extending IDS to define information requirements for escape route analysis and code compliance checks for Austrian fire resistance regulations. The main extension was the filtering of elements depending on characteristics of related elements. Nesting existing functionalities enabled the schema to remain simple. A prototype implementation demonstrated that minor extensions to the IDS schema can significantly enhance its functionality, paving the way for broader applications of IDS.",,,,,,,,,,,,,,,,,,,,,,,,DEC,2024,20,,,,,,,,100560,10.1016/j.dibe.2024.100560,0,,,,,,,,,,,,,,0
J,"Ren, QB; Zhang, DL; Li, MC; Chen, S; Tian, D; Li, H; Liu, LP",,,,"Ren, Qiubing; Zhang, Dongliang; Li, Mingchao; Chen, Shu; Tian, Dan; Li, Heng; Liu, Leping",,,Automatic quality compliance checking in concrete dam construction: Integrating rule syntax parsing and semantic distance,ADVANCED ENGINEERING INFORMATICS,,,,,,,,,,Concrete dam; Construction quality; Automatic compliance checking; Entity knowledge extraction; Syntax parsing tree; Semantic alignment,CODE COMPLIANCE CHECKING; BIM; SYSTEM; INSPECTION,"The compliance checking of concrete dam construction quality often relies on the manual reference of specifications, which is time-consuming, labor-intensive, and prone to errors. Automating compliance checking is an effective means of ensuring the quality of dams. However, using computers to match and compare quality record texts with specification provisions remains challenging. Due to the numerous specifications and diverse forms of constraints in dam construction, as well as unstructured and non-standard quality records, semantic differences exist between quality records and specifications that prevent timely quality control, making it necessary to develop a complete and efficient construction quality compliance checking framework. To address these issues, an automatic construction quality compliance checking method based on rule syntax parsing and phrase semantic distance was proposed in this work. First, key entity knowledge was determined and automatically extracted. Then, syntax parsing rules were defined, and the parsing algorithm was used to assemble the key entities into syntax trees. Then, specification and quality record syntax trees were aligned based on node semantic distance. Finally, a scoring process was designed to achieve automatic compliance checking of concrete dam construction quality. The experiments showed that the entity knowledge extraction F1 value of the proposed method was 12.89% higher than similar models, and the checking accuracy was 88.89%, with excellent applicability to both quantitative and qualitative specification constraints. The proposed method constructed a complete quality compliance checking framework for the construction field, automatically obtaining precise scores as checking results, saving considerable time compared to manual checking, and promoting compliance checking throughout the entire lifecycle of construction.",,,,,,,,,,,,,,,,,,,,,,,,APR,2024,60,,,,,,,,102409,10.1016/j.aei.2024.102409,0,,FEB 2024,,,,,,,,,,,,0
J,"Bigdeli, S; Pauwels, P; Verstockt, S; van de Weghe, N; Merci, B",,,,"Bigdeli, Soheila; Pauwels, Pieter; Verstockt, Steven; van de Weghe, Nico; Merci, Bart",,,Semantic Enrichment of a BIM Model Using Revit: Automatic Annotation of Doors in High-Rise Residential Building Models Using Machine Learning,FIRE TECHNOLOGY,,,,,,,,,,Building information model; Semantic enrichment; Automated code compliance checker; Machine learning; Fire safety codes,MINORITY OVERSAMPLING TECHNIQUE; SMOTE; CLASSIFICATION,"This study explores the potential of automated fire safety conformity checks using a BIM tool. The focus is on travel distance regulations, one of the major concerns in building design. Checking travel distances requires information about the location of exits. Preferably, the Building Information Model (BIM) of the building should contain such information, and if not, user input can be requested. However, a faster, yet still reliable and accurate, methodology is strived for. Therefore, this study presents an automated solution that uses machine learning to add the required semantics to the building model. Three algorithms (Bagged KNN, SVM, and XGBoost) are evaluated at a low Level of Detail (LOD) BIM models. With precision, recall, and F1 scores ranging from 0.87 to 0.90, the model exhibits reliable performance in the classification of doors. In a validation process with two separate sample buildings, the models accurately identified all 'Exits' in the first building with 94 samples, with only 5 to 6 minor misclassifications. In the second building, all models- with the exception of the SVM - correctly classified every door. Despite their theoretical promise, oversampling techniques do not enhance the results, indicating their inherent limitations.",,,,,,,,,,,,,,,,,,,,,,,,JUL,2025,61,4,,,,,1579,1611,,10.1007/s10694-024-01655-0,0,,OCT 2024,,,,,,,,,,,,0
C,"Dritsas, S; Yeo, K; Lee, C",,"Gardner, N; Herr, CM; Wang, L; Toshiki, H; Khan, SA",,"Dritsas, Stylianos; Yeo, Khystelle; Lee, Cheryl",,,EXTRACTING SPATIAL STRUCTURE FROM BUILDING INFORMATION MODELS,"PROCEEDINGS OF THE 29TH INTERNATIONAL CONFERENCE OF THE ASSOCIATION FOR COMPUTER-AIDED ARCHITECTURAL DESIGN RESEARCH IN ASIA, CAADRIA 2024, VOL 1",International Conference on Computer-Aided Architectural Design Research in Asia,,,,,,,,,Building Information Modelling; Automated Extraction; Spatial Structure,IMPLEMENTATION,"The objective of this work is to automatically extract the spatial structure from Building Information Models for subsequently performing building circulatory analysis and regulatory building code compliance checking. This article presents the model comprehension methods employed, the challenges faced, and the solutions developed. We highlight the conceptual and technical limitations of current BIM paradigms and discuss how they may be improved.",,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,231,240,,,,,,,,,,,,,,,,,0
C,"Karmakar, A; Delhi, VSK",,"Skatulla, S; Beushausen, H",,"Karmakar, Ankan; Delhi, Venkata Santosh Kumar",,,Requirements of Machine Learning and Semantic Enrichment for BIM-Based Automated Code Compliance Checking: A Focus Group Study,"ADVANCES IN INFORMATION TECHNOLOGY IN CIVIL AND BUILDING ENGINEERING, ICCCBE 2022, VOL 1",Lecture Notes in Civil Engineering,,,,,,,,,Automated Code Compliance Checking; Semantic Enrichment; Machine Learning; Building Information Modeling; Focus Group Study,,"Several regulations, standards, and requirements govern the lifecycle of the built environment. Such instances include legislations, government development control rules, environmental compliances, project and contractual requirements, and performance standards to be followed during construction. Compliance checking is a complex task that is often conducted manually, making it a resource-intensive, error-prone, and time-consuming affair. Past researchers have worked on methods and processes of automated compliance checking systems (ACCS); however, there has been a negligible adaptation in the industry. To this end, this study tries to recognize the reasons for the gap in the implementation of the pre-construction permit compliance systems in the Indian construction industry. The study understands the reasons from the end-user's perspective through the means of a focus group study. Key findings indicate manual pre-processing of data is a significant hurdle in Building Information Models (BEM) for application in ACCS. ACCS applications developed are restricted in their area of usage due to the limitation in applicability beyond explicit building code clauses. Rule-based validation of regulation requires enriched structured data, which is generally absent from the models developed by architects in the design phase. The study indicates the necessity of automated data pre-processing step that includes intelligent model filling suggestions and semantic enrichment to increase the adoption of ACCS. This study points out that automatic semantic enrichment (SE) can he achieved by applying machine learning (ML). Areas of application of SE in ACCS are identified in the study, which can enhance the industry's user experience and adaptation of ACCS.",,,,,,,,,,,,,,,,,,,,,,,,,2024,357,,,,,,65,74,,10.1007/978-3-031-35399-4_6,0,,,,,,,,,,,,,,0
C,"Paskoff, C; Boton, C; Blanchet, P",,"Desjardins, S; Poitras, GJ; Nik-Bakht, M",,"Paskoff, Chloe; Boton, Conrad; Blanchet, Pierre",,,Comparative Analyses of Four BIM-Based Compliance Checking Tools,"PROCEEDINGS OF THE CANADIAN SOCIETY FOR CIVIL ENGINEERING ANNUAL CONFERENCE 2023, VOL 5, CSCE 2023",Lecture Notes in Civil Engineering,,,,,,,,,Building information modeling; Code compliance checking; Comparative analysis; Rule checking; Digital mockup,,"In much of the world, digital tools are already being used in industry for the everyday process of work, leading to better productivity and quality. But, according to recent studies, the architecture engineering and construction industry is lagging behind in this move to digital processes. Very few construction operations have been automated, and productivity in the construction industry is still low in 2022. However, several digital approaches and tools have been developed for the construction industry in the last few decades. Among them, the building information modeling (BIM) approach has the potential to significantly improve processes in the construction industry. BIM uses a multidimensional digital mock-up to document and simulate the design, construction, and operation of a built asset. Automatic code compliance checking is one of the many proposed BIM uses. It is defined as a process in which code validation software is used to check the model parameters against project-specific codes. While several software systems have been proposed, the existing tools are not yet commonly used and it is still difficult for end users to select the one most suited to their needs. As observed, there is a lack of studies comparing and assessing the verification tools available in today's software market. We aim to compare the four main commercially available digital verification tools. Two comparisons were conducted. In the first one, each tool was reviewed according to some desired functionalities based on criteria summarized in three categories: features, interoperability, and usability. In the second one, we studied the whole rule-checking process in detail. The results suggest that Navisworks offers interesting functionalities for reviewing collision issues and to inspect the inner view of a mock-up (walk-through). Due to its large rule library, Solibri Model Checker is well suited to assess a global mockup; nevertheless, it may be limited because its rule customization is restricted. On the contrary, both visual programming tools-Dynamo and Grasshopper-offer a broad possibility for rule checking due to the customization available to create their own rules, but there is a long learning code to master coding in visual programming.",,,,,,,,,,,,,,,,,,,,,,,,,2024,499,,,,,,461,471,,10.1007/978-3-031-61503-0_34,0,,,,,,,,,,,,,,0
J,"Alnuzha, M; Bloch, T",,,,"Alnuzha, Maen; Bloch, Tanya",,,THE ROLE OF MACHINE LEARNING IN AUTOMATED CODE CHECKING - A SYSTEMATIC LITERATURE REVIEW,JOURNAL OF INFORMATION TECHNOLOGY IN CONSTRUCTION,,,,,,,,,,Automated Code Compliance; Machine Learning (ML); Rule-based checking; Building Information Modeling (BIM),LANGUAGE; ELEMENT,"Building design must adhere to numerous codes, laws, and regulations. In practice, despite the available tools for Automated Code Checking (ACC) and the extensive research in the field, checking whether a given design complies with all relevant regulatory requirements remains a manual and time-consuming task. A comprehensive checking system that provides highly automated solutions for a wide range of regulations remains a distant goal. Recent studies have underscored the potential of engaging advanced technologies like Machine Learning (ML) and Natural Language Processing (NLP) to enhance ACC abilities. Hence, this work aims to review recent advancements in implementing ML technologies in code compliance checking, identify knowledge gaps, and suggest future research directions. By implementing a systematic literature review methodology, we identify three key research areas within the domain: processing regulatory text, processing design information, and an overall checking mechanism. Existing efforts explore each of these areas using a variety of ML algorithms to enhance their effectiveness. Despite the notable advancements, challenges persist due to the complexity of regulations, ambiguity of legal texts, and the scarcity of training data, all of which limit the scalability of the presented approaches. Additionally, while ML enhances flexibility by learning from data rather than relying on hardcoded rules, it introduces uncertainties in decision-making processes critical to building permitting. The review highlights the potential for hybrid approaches that combine the strengths of both rule-based systems and ML models to effectively address these challenges.",,,,,,,,,,,,,,,,,,,,,,,,,2025,30,,,,,,22,44,,10.36680/j.itcon.2025.002,0,,,,,,,,,,,,,,0
J,"Schönfelder, P; Aziz, A; Bosché, F; König, M",,,,"Schoenfelder, Phillip; Aziz, Angelina; Bosche, Frederic; Koenig, Markus",,,Enriching BIM models with fire safety equipment using keypoint-based symbol detection in escape plans,AUTOMATION IN CONSTRUCTION,,,,,,,,,,Building information modeling; As-is modeling; Floor plan analysis; Symbol detection; Deep learning; Fire safety,SCAN-TO-BIM; FACILITIES MANAGEMENT; DIGITIZATION,"In the context of fire safety inspections, Building Information Modeling (BIM) models enriched with Fire Safety Equipment (FSE) components can be used to complete compliance checks and other analyses. However, BIM models often lack the required FSE information. To address this issue, escape plans are a convenient source of data, as they show the position and type of FSE on floor plans. Therefore, this study proposes an automated method to analyze escape plans and extract FSE component information to enrich existing BIM models. The method employs the deep learning model Keypoint R-CNN for symbol detection. Symbol locations are then translated into physical positions within the BIM model. Through a real-building case study, the method demonstrates promising results. Future research may focus on improving the symbol detection performance and the registration between the BIM models and fire escape plans, as well as utilizing the extracted information for actual fire safety analyses.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2024,162,,,,,,,,105382,10.1016/j.autcon.2024.105382,0,,MAR 2024,,,,,,,,,,,,0
C,"Bloch, T; Borrmann, A; Pauwels, P",,"Skatulla, S; Beushausen, H",,"Bloch, Tanya; Borrmann, Andre; Pauwels, Pieter",,,An Alternative Approach to Automated Code Checking Application of Graph Neural Networks Trained on Synthetic Data for an Accessibility Check Case Study,"ADVANCES IN INFORMATION TECHNOLOGY IN CIVIL AND BUILDING ENGINEERING, ICCCBE 2022, VOL 1",Lecture Notes in Civil Engineering,,,,,,,,,Automated Code Checking (ACC); Machine Learning (ML); Graph Neural Networks (GNN); Building Information Modeling (BIM); Accessibility,,"Automated Code Checking (ACC) can be defined as a classification task aiming to classify building objects as compliant or not compliant to a code provision at hand. While Machine Learning (ML) is a useful tool to perform such classification tasks, it presents several drawbacks and limitations. Buildings are complex compositions of instances that are related to each other by functional and topological relationships. This type of data can be easily supported by property graphs that provide a flexible representation of attributes for every instance as well as the relationships between the instances, This, together with the recent developments in the field of graph-based learning led the authors to explore a novel approach for ACC supported by Graph Neural Networks (GNN). This paper presents a new workflow that implements GNNs for ACC to leverage the advantages of ML but alleviate the limitations. We illustrate the suggested workflow by training a GNN model on a synthetic data set and using the trained classifier to check compliance of a real BIM model to accessibility requirements. The accuracy of the classifier on a test set is 86% and the accuracy of obtained results during the accessibility check is 82%. This suggests that GNNs are applicable to ACC and that classifiers trained on synthetic data can be used to classify building design provided by the industry. While the results are encouraging, they also point to the need for further research to establish the scope and boundary conditions of applying GNNs to ACC.",,,,,,,,,,,,,,,,,,,,,,,,,2024,357,,,,,,75,91,,10.1007/978-3-031-35399-4_7,0,,,,,,,,,,,,,,0
J,"Venkatesh, P; Ergan, S",,,,"Venkatesh, Poornachandra; Ergan, Semiha",,,Classification of Challenges in Achieving BIM-Based Safety-Requirement Checking in Vertical Construction Projects,JOURNAL OF CONSTRUCTION ENGINEERING AND MANAGEMENT,,,,,,,,,,Model-based safety; Building information model (BIM); Safety regulations; Automated inspection; Occupational Safety and Health Administration (OSHA); Department of Buildings (DOB),SEMANTIC-ENRICHMENT; HAZARD IDENTIFICATION; PREVENTION; MANAGEMENT,"Due to the one-off nature of projects, which necessitates setting up of unique production sites, the construction industry requires stringent requirements for safety of the workforce and the public around job sites. Although there are various federal (e.g., OSHA) and local safety regulations (e.g., NYC Department of Buildings codes) to keep construction sites safe and incident free, around 20% of work fatalities in the private industry have been from the construction industry in the past years. Within the current practice, the requirements listed in these regulations are kept within document-based safety plans. The challenge is the large number of safety requirements to be checked with more than 1,000 sections and multiple narratives under each. Given this, the manual approach fails in tracking whether these requirements are properly considered in safety plans, hence resulting in omissions and accidents/incidents due to inadequate implementations of safety requirements. Although automated safety compliance-checking coupled with building information modeling (BIM) has been an opportunity to bring efficiency to the process, there are several challenges that stand in the way of the ideal practice. This research provides the results of rigorous research conducted with the guidance of practitioners in the construction safety and insurance domain, and analysis and implementation of OSHA Part 1926 narratives using model-based checking tools. The results have been consolidated and presented as a taxonomy of challenges along with potential solutions to these challenges. Researchers and practitioners (software vendors, construction companies, regulators) can build on the outcomes to generate solutions to address these challenges.",,,,,,,,,,,,,,,,,,,,,,,,DEC 1,2023,149,12,,,,,,,4023131,10.1061/JCEMD4.COENG-13119,0,,,,,,,,,,,,,,0
J,"Bloch, T; Borrmann, A; Pauwels, P",,,,"Bloch, Tanya; Borrmann, Andre; Pauwels, Pieter",,,Graph-based learning for automated code checking - Exploring the application of graph neural networks for design review,ADVANCED ENGINEERING INFORMATICS,,,,,,,,,,Automated code compliance; Graph Neural Network (GNN); Machine Learning (ML); Rule -based checking; Building Information Modeling (BIM),,"Although automated code checking (ACC) has been a subject of interest for many years, we have not yet seen significant breakthroughs in the field that may lead to the development of generic, comprehensive tools for ACC. Hard-coded rules are the backbone of all emerging platforms for ACC. These rules require a significant amount of engineering, which often requires manual labor; and the resulting rule sets are strict and difficult to scale to other building models. On the other hand, approaches relying purely on classic machine learning (e.g. SVM) are too coarse and unable to accurately express building information. In our hope to come up with a more scalable solution, we investigate here a novel workflow that relies on graph-based learning algorithms instead of processing rule sets. We illustrate the suggested workflow by checking accessibility requirements in residential houses, which we believe is one of the more promising rule sets that can be checked using graph-based learning methods. The high accuracy of the obtained results is encouraging to continue exploring Graph Neural Networks (GNN) for this type of ACC, yet rule-based and classic ML-based approaches show other advantages as well (rigor and speed, respectively). The main contribution of this work is therefore its identification of meaningful limitations and directions for future research, including alternative graph structures and GNN architectures.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2023,58,,,,,,,,102137,10.1016/j.aei.2023.102137,0,,AUG 2023,,,,,,,,,,,,0
J,"Qi, B; Costin, A",,,,"Qi, Bing; Costin, Aaron",,,BIM and Ontology-Based DfMA Framework for Prefabricated Component,BUILDINGS,,,,,,,,,,DfMA; BIM; ontology; prefabricated components,CONSTRUCTION; DESIGN; MANUFACTURE; SYSTEM,"The integration of Design for Manufacture and Assembly (DfMA) into the design process of industrialized construction has the potential to reduce errors and changes occurring after the design has been finalized, ultimately improving overall productivity. Based on DfMA, the designers would need to consider whether their designs meet the architectural and performance requirements, as well as the manufacturing and assembly requirements from assembly and manufacturing technicians. However, some limitations present challenges for DfMA-oriented prefabricated design, such as lack of information interoperability, lack of conflict detection and management, and inefficient data processing and requirement checking. Thus, this research presents a novel BIM and ontology-based framework for DfMA of prefabricated and modular components. Various types of algorithms, plugins, and programming are also integrated to support the operation of the framework. The primary functions of this framework include: (1) collection of various stakeholder requirements in a standardized data format; (2) conflict detection and resolution between the design, manufacturing, and assembly requirements; and (3) automated compliance checking of whether the designed BIM models meet DfMA requirements. This research applies the framework on a prefabricated hotel project as a case study to validate the feasibility of the framework. Based on the results of a user experience survey, the developed framework shows promise for improving the DfMA process and stakeholder communication. Although a few limitations were encountered, such as the low computer operating speed and the limited ontology, the framework has been validated and shows great potential in advancing prefabricated component design applications",,,,,,,,,,,,,,,,,,,,,,,,FEB,2023,13,2,,,,,,,394,10.3390/buildings13020394,0,,,,,,,,,,,,,,0
J,"Ataide, M; Braholli, O; Siegele, D",,,,"Ataide, Mariana; Braholli, Orjola; Siegele, Dietmar",,,"Digital Transformation of Building Permits: Current Status, Maturity, and Future Prospects",BUILDINGS,,,,,,,,,,digital building permit; permitting process; maturity model; readiness level; DBP ecosystem; technology,MODEL; BIM,"Building permits ensure construction meets codes and regulations, but the traditional permitting process is often complex and inefficient. This perspective paper examines the current state and maturity of digitizing and automating building permits. We studied current permit workflows and the recent literature to identify digitization opportunities like online portals, automated code-checking, and data integration. Most jurisdictions are only in the early digital stages, focused on implementing electronic document management and online portals. Some leading cities have piloted more advanced capabilities like automated code compliance checking, but widespread adoption lags. The greatest challenges exist around fragmented IT environments, data integration, organizational inertia, and failing to adapt to technological advancements, such as the example of AI. Achieving higher digital permitting processes requires optimized data sharing, instant feedback loops, and automation-enabled plan reviews. While pockets of innovation exist, mainstream adoption lags behind visionary potential. Realizing the future permitting paradigm demands open data standards, configurable software infrastructure, and organizational commitment to digitize end-to-end. This paper presents regulators and innovators with a perspective framework to evolve permitting towards smarter, faster, and more integrated digital systems and strategies.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2023,13,10,,,,,,,2554,10.3390/buildings13102554,0,,,,,,,,,,,,,,0
C,"Mateus, RJG; Pinto, FS; Fauth, J; Azenha, M; Granja, J; Veludo, R; Muniz, B; Reis, J; Marques, P",,"Silva, FJG; Pereira, AB; Campilho, RDSG",,"Mateus, Ricardo J. G.; Pinto, Francisco Silva; Fauth, Judith; Azenha, Miguel; Granja, Jose; Veludo, Ricardo; Muniz, Bruno; Reis, Joao; Marques, Pedro",,,Improving Regulations for Automated Design Checking Through Decision Analysis Good Practices: A Conceptual Application to the Construction Sector,"FLEXIBLE AUTOMATION AND INTELLIGENT MANUFACTURING: ESTABLISHING BRIDGES FOR MORE SUSTAINABLE MANUFACTURING SYSTEMS, FAIM 2023, VOL 1",Lecture Notes in Mechanical Engineering,,,,,,,,,Automation; Building Permit; Regulation; Legal Drafting; Decision Analysis,,"Automating regulations is difficult because they were not drafted for computers. This article suggests decision analysis good practices to structure, analyze and support regulation drafting, namely: structuring rules using a means-ends objectives network, identifying the level at which rules should be set, developing performance measures for each fundamental objective, setting compliance thresholds based on the respective upper-level objectives and trade-offs, and monitoring and adapting rules. The approach is illustrated and validated through its theoretical application to Portuguese rights to light regulation. It proposes specific performance-based metrics on three fundamental objectives from this regulation: direct sunlight; natural daylight; and solar energy. Climate-based daylight simulation methods coupled with Building Information Modeling (BIM) provide the breakthrough to develop better performance-based metrics, rules, and building design optimization.",,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,160,169,,10.1007/978-3-031-38241-3_19,0,,,,,,,,,,,,,,0
