"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Li J.; Xiong Z.; Ding Z.","Li, Jinze (59347623000); Xiong, Zhaoyang (57222657552); Ding, Zhikun (21933486700)","59347623000; 57222657552; 21933486700","Transitioning to Intelligent Compliance Checking in Construction: A Review of BIM-based Applications and Prospects","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105009208465&doi=10.1007%2f978-981-97-1949-5_113&partnerID=40&md5=aa99288916aa284dfe152d04a1713db0","In response to increasing demands for precision and efficiency in the construction industry, intelligent compliance checking has emerged as a promising avenue for innovation. This review explores the evolution, application, and potential of intelligent compliance checking within the context of Building Information Modeling (BIM). This study commences by outlining the use of traditional compliance checking methods in the construction industry, emphasizing their limitations in handling the complexities of regulatory requirements and their inefficiency in large-scale applications. This sets the stage for the introduction of intelligent compliance checking as a more sophisticated, efficient, and accurate solution. The current state of BIM-based compliance checking research is delved into in this review, tracing the evolution from automated compliance checking to intelligent compliance checking. This exploration illustrates the advantages and transformative potential of intelligent compliance checking. Despite its promise, challenges that hinder its widespread adoption, such as data incompleteness, issues of interpretability, and the need for consistent reliability, are acknowledged. An in-depth analysis of these bottlenecks is presented, and future directions are proposed to stimulate further development and refinement of intelligent compliance checking technology. In conclusion, it is argued that while intelligent compliance checking presents an array of benefits such as improved efficiency, reduced error rates, and enhanced work quality, its full potential can only be realized by addressing the aforementioned challenges. This paper offers a comprehensive review for researchers and practitioners, aiming to contribute to the discourse on BIM-based intelligent compliance checking and its role in shaping the future of the construction industry. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2024.","Artificial intelligence; BIM; Construction industry; Intelligent compliance checking",""
"Zhang J.; El-Gohary N.M.","Zhang, Jiansong (55358453700); El-Gohary, Nora M. (14519146500)","55358453700; 14519146500","Integrating semantic NLP and logic reasoning into a unified system for fully-automated code checking","2017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998693262&doi=10.1016%2fj.autcon.2016.08.027&partnerID=40&md5=5da690ed8f28fc546f86d79510159bb9","Existing automated compliance checking (ACC) systems are limited in their automation; they rely on the use of hard-coded, proprietary rules for representing regulatory requirements, which requires major manual effort in extracting regulatory information from textual regulatory documents and coding these information into a rule format. To address this limitation, this paper proposes a new unified ACC system that integrates: (1) semantic natural language processing techniques and EXPRESS data-based techniques to automatically extract and transform both regulatory information (in regulatory documents) and design information [in building information models (BIMs)] for automated compliance reasoning, and (2) semantic logic-based information representation so that the reasoning could be fully automated. To test the proposed system, a BIM test case was checked for compliance with Chapter 19 of the International Building Code 2009. Comparing to a manually-developed gold standard, 98.7% recall and 87.6% precision in noncompliance detection were achieved. © 2016 Elsevier B.V.","Automated code checking; Automated construction management systems; Automated information extraction; Automated reasoning; Building information modeling (BIM); Logic; Natural language processing; Semantic systems","Architectural design; Artificial intelligence; Automation; Building codes; Codes (symbols); Compliance control; Computer circuits; Data mining; Information management; Information theory; Modeling languages; Project management; Regulatory compliance; Semantics; Automated code; Automated construction; Automated reasoning; Building Information Model - BIM; Logic; NAtural language processing; Semantic systems; Natural language processing systems"
"Garajová L.; Garbe S.; Sprinkart A.M.","Garajová, Laura (59173848500); Garbe, Stephan (6701392816); Sprinkart, Alois M. (54417937100)","59173848500; 6701392816; 54417937100","Artificial intelligence in diagnostic radiology for dose management: Advances and perspectives using the example of computed tomography; [Künstliche Intelligenz im Dosismanagement der diagnostischen Radiologie: Entwicklungen und Perspektiven am Beispiel der Computertomographie]","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196083593&doi=10.1007%2fs00117-024-01330-z&partnerID=40&md5=7f34d9f7a8b9107d7e0a3c27f712852c","Clinical–methodological problem: Imaging procedures employing ionizing radiation require compliance with European directives and national regulations in order to protect patients. Each exposure must be indicated, individually adapted, and documented. Unacceptable dose exceedances must be detected and reported. These tasks are time-consuming and require meticulous diligence. Standard radiological methods: Computed tomography (CT) is the most important contributor to medical radiation exposure. Optimizing the patient’s dose is therefore mandatory. Use of modern technology and reconstruction algorithms already reduces exposure. Checking the indication, planning, and performing the examination are further important process steps with regard to radiation protection. Patient exposure is usually monitored by dose management systems (DMS). In special cases, a risk assessment is required by calculating the organ doses. Methodological innovations: Artificial intelligence (AI)-assisted techniques are increasingly used in various steps of the process: they support examination planning, improve patient positioning, and enable automated scan length adjustments. They also provide real-time estimates of individual organ doses. Evaluation: The integration of AI into medical imaging is proving successful in terms of dose optimization in various areas of the radiological workflow, from reconstruction to examination planning and performing exams. However, the use of AI in conjunction with DMS has not yet been considered on a large scale. Practical recommendation: AI processes offer promising tools to support dose management. However, their implementation in the clinical setting requires further research, extensive validation, and continuous monitoring. © The Author(s), under exclusive licence to Springer Medizin Verlag GmbH, ein Teil von Springer Nature 2024.","Diagnostic reference values; Dose management systems; Dose optimization; Patient-specific dosimetry; Radiation protection","Artificial Intelligence; Humans; Radiation Dosage; Radiation Protection; Tomography, X-Ray Computed; artificial intelligence; human; procedures; radiation dose; radiation protection; x-ray computed tomography"
"Torre D.; Abualhaija S.; Sabetzadeh M.; Briand L.; Baetens K.; Goes P.; Forastier S.","Torre, Damiano (35249496700); Abualhaija, Sallam (55258471800); Sabetzadeh, Mehrdad (9133712900); Briand, Lionel (7006613079); Baetens, Katrien (57219573768); Goes, Peter (57212166068); Forastier, Sylvie (57201638429)","35249496700; 55258471800; 9133712900; 7006613079; 57219573768; 57212166068; 57201638429","An AI-Assisted Approach for Checking the Completeness of Privacy Policies against GDPR","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093963149&doi=10.1109%2fRE48521.2020.00025&partnerID=40&md5=d3dd7b647cd855e5f0c7ae0ae0fb746f","Privacy policies are critical for helping individuals make informed decisions about their personal data. In Europe, privacy policies are subject to compliance with the General Data Protection Regulation (GDPR). If done entirely manually, checking whether a given privacy policy complies with GDPR is both time-consuming and error-prone. Automated support for this task is thus advantageous. At the moment, there is an evident lack of such support on the market. In this paper, we tackle an important dimension of GDPR compliance checking for privacy policies. Specifically, we provide automated support for checking whether the content of a given privacy policy is complete according to the provisions stipulated by GDPR. To do so, we present: (1) a conceptual model to characterize the information content envisaged by GDPR for privacy policies, (2) an AI-Assisted approach for classifying the information content in GDPR privacy policies and subsequently checking how well the classified content meets the completeness criteria of interest; and (3) an evaluation of our approach through a case study over 24 unseen privacy policies. For classification, we leverage a combination of Natural Language Processing and supervised Machine Learning. Our experimental material is comprised of 234 real privacy policies from the fund industry. Our empirical results indicate that our approach detected 45 of the total of 47 incompleteness issues in the 24 privacy policies it was applied to. Over these policies, the approach had eight false positives. The approach thus has a precision of 85% and recall of 96% over our case study. © 2020 IEEE.","Case Study Research; Legal Compliance; Machine Learning (ML); Natural Language Processing (NLP); Privacy Policies; The General Data Protection Regulation (GDPR)","Classification (of information); Compliance control; Natural language processing systems; Petroleum reservoir evaluation; Requirements engineering; Supervised learning; Automated support; Compliance checking; Experimental materials; General data protection regulations; Information contents; Informed decision; NAtural language processing; Supervised machine learning; Privacy by design"
"Maggi F.M.; Marrella A.; Capezzuto G.; Cervantes A.A.","Maggi, Fabrizio Maria (35318465800); Marrella, Andrea (23569686800); Capezzuto, Giuseppe (57204734839); Cervantes, Abel Armas (59454585500)","35318465800; 23569686800; 57204734839; 59454585500","Explaining non-compliance of business process models through automated planning","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056868022&doi=10.1007%2f978-3-030-03596-9_12&partnerID=40&md5=6bf0796c4a0163137680efdc4712f23a","Modern companies execute business processes to deliver products and services, whose enactment requires to adhere to laws and regulations. Compliance checking is the task of identifying potential violations of such requirements prior to process execution. Traditional approaches to compliance checking employ formal verification techniques (e.g., model checking) to identify which process paths in a process model may lead to violations. However, this diagnostics is, in most of the cases, not rich enough for the user to understand how the process model should be changed to solve the violations. In this paper, we present an approach based on finite-state automata manipulation to identify the specific process activities that are responsible to cause violations and, in some cases, suggest reparative actions to be applied to the process model to solve the violations. We show that our approach can be expressed as a planning problem in Artificial Intelligence, which can be efficiently solved by state-of-the-art planners. We report experimental results using synthetic case studies of increasing complexity to show the scalability of our approach. © Springer Nature Switzerland AG 2018.","","Distributed computer systems; Laws and legislation; Model checking; Automated planning; Business process model; Compliance checking; Laws and regulations; Process activities; Products and services; Traditional approaches; Verification techniques; Compliance control"
"Ovsiannikova P.; Chivilikhin D.; Ulyantsev V.; Stankevich A.; Zakirzyanov I.; Vyatkin V.; Shalyto A.","Ovsiannikova, Polina (57201361335); Chivilikhin, Daniil (35319756400); Ulyantsev, Vladimir (55062303000); Stankevich, Andrey (57771024300); Zakirzyanov, Ilya (56613352900); Vyatkin, Valeriy (23092497000); Shalyto, Anatoly (56131789500)","57201361335; 35319756400; 55062303000; 57771024300; 56613352900; 23092497000; 56131789500","Active Learning of Formal Plant Models for Cyber-Physical Systems","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055546023&doi=10.1109%2fINDIN.2018.8471924&partnerID=40&md5=272b802eafe196b59995466ec11c7d01","As the world becomes more and more automated, the degree of cyber-physical systems involvement cannot be overestimated. A large part of them are safety-critical, thus, it is especially important to ensure their correctness before start of operation or reconfiguration. For this purpose the model checking approach should be used since it allows rigorously proving system correctness by checking all possible states. To ensure the compliance of controller-plant properties with system requirements, the closed-loop verification approach should be chosen, which requires not only a formal model of the controller, but also a formal model of the plant. In this paper we propose an approach for constructing formal models of context-free deterministic plants automatically using active learning algorithms. The case study shows its successful application to plant model generation for the elevator cyber-physical system. © 2018 IEEE.","","Artificial intelligence; Compliance control; Cyber Physical System; Embedded systems; Formal methods; Learning algorithms; Safety engineering; Active Learning; Active-learning algorithm; Closed-loop verifications; Context-free; Formal model; Large parts; Plant properties; System requirements; Model checking"
"Anani N.; Chen R.; Prazeres Moreira T.; Koch S.","Anani, Nadim (55560618000); Chen, Rong (56937364500); Prazeres Moreira, Tiago (15739741100); Koch, Sabine (56975881200)","55560618000; 56937364500; 15739741100; 56975881200","Retrospective checking of compliance with practice guidelines for acute stroke care: A novel experiment using openEHR's Guideline Definition Language","2014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902536045&doi=10.1186%2f1472-6947-14-39&partnerID=40&md5=89718013476be64470ee044d513a36db","Background: Providing scalable clinical decision support (CDS) across institutions that use different electronic health record (EHR) systems has been a challenge for medical informatics researchers. The lack of commonly shared EHR models and terminology bindings has been recognised as a major barrier to sharing CDS content among different organisations. The openEHR Guideline Definition Language (GDL) expresses CDS content based on openEHR archetypes and can support any clinical terminologies or natural languages. Our aim was to explore in an experimental setting the practicability of GDL and its underlying archetype formalism. A further aim was to report on the artefacts produced by this new technological approach in this particular experiment. We modelled and automatically executed compliance checking rules from clinical practice guidelines for acute stroke care. Methods. We extracted rules from the European clinical practice guidelines as well as from treatment contraindications for acute stroke care and represented them using GDL. Then we executed the rules retrospectively on 49 mock patient cases to check the cases' compliance with the guidelines, and manually validated the execution results. We used openEHR archetypes, GDL rules, the openEHR reference information model, reference terminologies and the Data Archetype Definition Language. We utilised the open-sourced GDL Editor for authoring GDL rules, the international archetype repository for reusing archetypes, the open-sourced Ocean Archetype Editor for authoring or modifying archetypes and the CDS Workbench for executing GDL rules on patient data. Results: We successfully represented clinical rules about 14 out of 19 contraindications for thrombolysis and other aspects of acute stroke care with 80 GDL rules. These rules are based on 14 reused international archetypes (one of which was modified), 2 newly created archetypes and 51 terminology bindings (to three terminologies). Our manual compliance checks for 49 mock patients were a complete match versus the automated compliance results. Conclusions: Shareable guideline knowledge for use in automated retrospective checking of guideline compliance may be achievable using GDL. Whether the same GDL rules can be used for at-the-point-of-care CDS remains unknown. © 2014 Anani et al.; licensee BioMed Central Ltd.","Artificial intelligence; Computer-assisted decision making; Electronic health records; Guideline adherence; openEHR; Practice guideline; Semantics; Stroke","Artificial Intelligence; Decision Making, Computer-Assisted; Electronic Health Records; Guideline Adherence; Humans; Practice Guidelines as Topic; Retrospective Studies; Semantics; Stroke; Time Factors; article; artificial intelligence; cerebrovascular accident; decision support system; electronic medical record; human; practice guideline; retrospective study; semantics; time"
"Zhou P.; El-Gohary N.","Zhou, Peng (57188648352); El-Gohary, Nora (14519146500)","57188648352; 14519146500","Automated matching of design information in BIM to regulatory information in energy codes","2018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048689414&doi=10.1061%2f9780784481264.008&partnerID=40&md5=3a35f02bd077c360f16e1b609c0045c7","Building energy compliance checking aims to check the compliance of building design information, embedded in building information models (BIMs), with applicable energy rules. To automate the compliance checking process, such design information should be automatically extracted from the BIM and matched to the energy rules. This paper proposes an information extraction method for automated extraction of design information from BIMs, and a semantic matching method for automated matching of the extracted information to the energy rules. The Revit API was used to export the design information captured in a Revit model to an industry foundation classes (IFC) data model format. EXPRESS-based information extraction methods and Java-based post-processing techniques were used to parse the exported IFC data model and extract the design information to an intermediate semantic representation. A semantic matching method was developed and used to select the design information that matches/relates to the energy rules. The algorithms for extraction and matching of design information to energy rules were tested and evaluated using the BIM of an educational building and a set of rules extracted from energy codes. A performance of 98.0% recall and 89.2% precision was achieved in matching, which shows that the proposed methods are effective in automatically extracting design information from BIMs and matching the information to energy rules. © 2018 American Society of Civil Engineers (ASCE). All rights reserved.","","Artificial intelligence; Automation; Compliance control; Data mining; Information retrieval; Semantics; Structural design; Automated extraction; Automated matching; Compliance checking; Educational buildings; Industry Foundation Classes - IFC; Information extraction methods; Post-processing techniques; Semantic representation; Architectural design"
"Krijnen T.; Van Berlo L.A.H.M.","Krijnen, T. (56938788000); Van Berlo, L.A.H.M. (36697550800)","56938788000; 36697550800","Methodologies for requirement checking on building models: A technology overview","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032354416&partnerID=40&md5=ec585243a1e3f7d0a050622b65937b0a","The use of Building Information Modelling (BIM) has increased in the Architectural and Urban domain. Stakeholders within distinct disciplines collaborate and exchange such information models digitally. In order to strive for an interoperable use of the models, requirement documents are being written by stakeholders, standardisation bodies and governments. Such documents pose additional requirements to the exchange of building model definitions and limit the scope of information to something that is relevant to the disciplines the exchange pertains to, the phase of the construction project and the level of development of the project. For effective collaboration processes, checking these requirements in an automated and unambiguous way is of crucial importance. Yet, requirement definitions often comprise natural language texts and academic and commercial tools being developed in this regard are fragmented and heterogeneous. Furthermore, the models being checked are of uncertain quality because the semantics of the schema are not rigorously formalized and enforced and models contain redundancies that affect their reliability. This paper urges for more developed schema semantics and illustrates how the body of technical means, such as classification system, concept libraries, query languages, reasoners and model view definitions are related to one another and to the concept of automated rule checking. © Copyright 2016 DDSS.","Automation; Building information modelling; Code compliance; Data management; Model checking","Architectural design; Artificial intelligence; Automation; Compliance control; Decision support systems; Information management; Information theory; Model checking; Query languages; Semantics; Urban planning; Building Information Modelling; Classification system; Code compliance; Collaboration process; Construction projects; Model view definitions; Natural language text; Requirement definitions; Structural design"
"Sun H.; Kim I.","Sun, Hongwei (57218616240); Kim, Inhan (7404143715)","57218616240; 7404143715","APPLYING AI TECHNOLOGY TO RECOGNIZE BIM OBJECTS AND VISIBLE PROPERTIES FOR ACHIEVING AUTOMATED CODE COMPLIANCE CHECKING","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132431244&doi=10.3846%2fjcem.2022.16994&partnerID=40&md5=e41a98c066795c78f33ebcf2ea6869af","Automated code compliance checking is an effective approach for assessing the quality of building information modeling (BIM) models. Various automated code compliance checking systems have emerged, wherein users need to input all information accurately according to BIM modeling guidelines, in order to ensure the accuracy of checking results. However, as this process involves human inputs, it is difficult to ensure that each input is accurate. In the case of errors or missing inputs, the checking results will be erroneous. Although automated checking systems can be developed accurately, it is difficult to apply these systems practically. Therefore, this paper proposes the application of AI technology to recognize BIM objects and visible properties, in order to improve the operability of automated code compliance checking. The two necessary elements – object names and properties – could be automatically extracted to a certain extent, following the application of the proposed method to the automated code checking process. The error rate of the input could also be reduced, thus making the application of the code checking system more practically feasible. The proposed recognition method for BIM objects and visible properties is also expected to be used widely in BIM-based building e-submission systems and BIM-based forward designs. © 2022 The Author(s).","artificial intelligence; automated code compliance checking; BIM object recognition; Building Information Modeling; industry foundation classes (IFC); visible property recognition","Architectural design; Automation; Codes (symbols); Compliance control; Automated code; Automated code compliance checking; Building information modeling object recognition; Building Information Modelling; Code compliance; Compliance checking; Industry foundation class; Objects recognition; Property; Visible property recognition; Object recognition"
"","","","13th International Conference on the Quality of Information and Communications Technology, QUATIC 2020","2020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85091141485&partnerID=40&md5=64b6deb91c0edde6709b62084b16e047","The proceedings contain 39 papers. The special focus in this conference is on Quality of Information and Communications Technology. The topics include: Challenges for layout validation: Lessons learned; preface; perceived quality of artificial intelligence in smart service systems: A structured approach; towards automated taxonomy generation for grouping app reviews: A preliminary empirical study; zones of pain: Visualising the relationship between software architecture and defects; an empirical study on the persistence of spotbugs issues in open-source software evolution; applying continual service improvement practices to study quality of healthcare information system services: A case study; a personal opinion survey on process compliance checking in the safety context; systematic literature review of devops models; measuring the maturity of bizdevops; process compliance re-certification efficiency enabled by epf-c ∘ bvr-t: A case study; design of secure coding challenges for cybersecurity education in the industry; q-scrum: A framework for quality in safety-critical development; towards guidelines for assessing qualities of machine learning systems; reverse engineering of quantum programs toward kdm models; math and physics tools for quality quantum programming; adapting cobit for quantum computing governance; quantum agile development framework; on the source code structure of quantum code: Insights from q# and qdk; towards a framework for improving experiments on dos attacks; a cloud secdevops methodology: From design to testing; accountability in the a posteriori access control: A requirement and a mechanism; secure agile software development: Policies and practices for agile teams; a privacy-by-design architecture for indoor localization systems; reverse engineering of android applications: Reimpact.","",""
"Ataide M.; Braholli O.; Siegele D.","Ataide, Mariana (58617399300); Braholli, Orjola (58616317800); Siegele, Dietmar (57188715988)","58617399300; 58616317800; 57188715988","Digital Transformation of Building Permits: Current Status, Maturity, and Future Prospects","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175020767&doi=10.3390%2fbuildings13102554&partnerID=40&md5=d8d1bd14d08bc67581ed315541e6a644","Building permits ensure construction meets codes and regulations, but the traditional permitting process is often complex and inefficient. This perspective paper examines the current state and maturity of digitizing and automating building permits. We studied current permit workflows and the recent literature to identify digitization opportunities like online portals, automated code-checking, and data integration. Most jurisdictions are only in the early digital stages, focused on implementing electronic document management and online portals. Some leading cities have piloted more advanced capabilities like automated code compliance checking, but widespread adoption lags. The greatest challenges exist around fragmented IT environments, data integration, organizational inertia, and failing to adapt to technological advancements, such as the example of AI. Achieving higher digital permitting processes requires optimized data sharing, instant feedback loops, and automation-enabled plan reviews. While pockets of innovation exist, mainstream adoption lags behind visionary potential. Realizing the future permitting paradigm demands open data standards, configurable software infrastructure, and organizational commitment to digitize end-to-end. This paper presents regulators and innovators with a perspective framework to evolve permitting towards smarter, faster, and more integrated digital systems and strategies. © 2023 by the authors.","DBP ecosystem; digital building permit; maturity model; permitting process; readiness level; technology",""
"","","","32nd International Conference on Information System 2011, ICIS 2011, Volume 3","2011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884621452&partnerID=40&md5=e1e73ebd1a97319e6e5c097eadaa9f20","The proceedings contain 299 papers. The special focus in this conference is on Information System. The topics include: Situation awareness through social collaboration platforms in distributed work environments; attaining and enacting green leadership; culture and organizational computer-mediated communication; inter-organizational effects on sociomaterial imbrications and change; intrusiveness of online video advertising and its effects on marketing outcomes; dynamic personal feedback in acquiring information to manage your health; emotions as predictors of performance in virtual worlds; a profiling model for readmission of patients with congestive heart failure; information sharing in NHS polyclinics; integrating self-service kiosks into healthcare delivery organizations; an empirical study with strategic alignment in the healthcare industry; improving knowledge-intensive health care processes beyond efficiency; understanding the drivers and outcomes of healthcare organizational privacy responses; IT-based capabilities, service innovation, and quality in health care; microprocesses of healthcare technology implementation under competing institutional logics; understanding the impact of internet media on patient-clinician trust; measuring emotions in electronic markets; social networking and extending social capacity; an entropy index for multitasking behavior; an instrument for measuring SOA maturity; computer-mediated social networks and environmental behavior; an effective and efficient subpopulation extraction method in very large social networks; reputation and preemption strategies in competing technology networks; software adoption under network effects; consumer product consideration and choice at purchase time at online retailers; business values of community source; learning from peers on social media platforms; code architecture and open source software development; the price and quantity of IT-related intangible capital; the impact of third-party information on the dynamics of online word-of-mouth and retail sales; the roles of agency and artifacts in assembling open data complementarities; the role of culture and personality in the leadership process in virtual teams; user satisfaction of E-government procurement systems in developing countries; differences in knowledge seeking ties between the US and Singapore students; modeling quality dynamics in IT services management; herding behavior as a network externality; exploring information systems control alignment in organizations; the user-centered nature of awareness creation in computer-mediated communication; critical factors affecting compliance to campus alerts; substance and influence in brand communities; the attitude construct in IT adoption research - a scientometric analysis; examining trends of technology diffusion theories in information systems; management of change to ensure IS success; information systems development as a social process; testing tournament selection in creative problem solving using crowds; understanding online payment method choice; the influence of demands and resources on emotional exhaustion with the information systems profession; CIO survival and the composition of the top management team; social capital in the ICT sector - a network perspective on executive turnover and startup performance; activity awareness as a means to promote connectedness, willingness to do additional work, and congeniality; effects of media synchronicity on communication performance; comprehension of online consumer-generated product review; the role of product recommendation agents in collaborative online shopping; three classes of attitude and their implications for IS research; gender differences in virtual collaboration on a creative design task; toward deep understanding of persuasive product recommendation agents; understanding is education quality in developing countries; SYSCO's best business practices (BBP); public expenditure management through khajane - an integrated financial MIS; arguments for the adoption of a heuristic approach to IS research; information systems collaborations as boundary spanning; towards an evidence-based research approach in information systems; grounding theory from Delphi studies; PLS marker variable approach to diagnosing and controlling for method variance; benefits from using continuous rating scales in online survey research; evaluating two automatic methods for classifying information technology concepts; exploring interpersonal relationships in security information sharing; explaining the difference between how security cues and security arguments improve secure behavior; the impact of security practices on regulatory compliance and security performance; personal health records in cloud computing environments; empirical analysis of data breach litigation; extending UTAUT to predict the use of location-based services; project and organizational antecedents of effort withholding in IT project teams; modeling and checking business process compliance rules in the financial sector; participation in open source communities and its implications for organizational commitment; an empirical test of the theory of relationship constraints; an approach for portfolio selection in multi-vendor IT outsourcing; the essential dynamics of information infrastructures; a framework for investigating open innovation processes in ISD; four facets of a process modeling facilitator; a conceptual life event framework for government-to-citizen electronic services provision; perceptual congruence between IS users and professionals on IS service quality - insights from response surface analysis; dynamic service level agreement management for efficient operation of elastic information systems; impact of business intelligence and IT infrastructure flexibility on competitive performance; knowledge refinement effectiveness; towards a framework for measuring knowledge management service productivity; measuring the business value of online social media content for marketers; a data-centric perspective for workflow model management; protecting privacy against regression attacks in predictive data mining; the effects of job design on employees' knowledge contribution to electronic repositories; BI and CRM for customer involvement in product and service development; an effective method of discovering target groups on social networking sites; environmental scanning for customer complaint identification in social media; the effects of user identity and sanctions in online communities on real-world behavior; F-commerce and the crucial role of trust; when artificial feedback hurts - empirical evidence from community-based configuration systems; knowledge collaboration in distributed practice communities; a social identity perspective on participation in virtual healthcare communities; boundary-spanning documents in online communities; network stability and social contagion on the mobile internet; digital complementary assets; trusting social location technologies and interactions; telepresence in business meetings; exploring the role of online social network dependency in habit formation; a sociomateriality practice perspective of online social networking; automatic reputation assessment in Wikipedia; strategic decision support for smart-leasing infrastructure-as-a-service; the impact of different types of satisfaction on C2C platform loyalty; automated negotiations under uncertain preferences; nurturing sales entrepreneurship in consumer-to-consumer marketplaces; competing across different channels for personalized service; the influences of negativity and review quality on the helpfulness of online reviews; winner determination of open innovation contests in online markets; a dual view on IT challenges in corporate divestments and acquisitions; managing the IT integration of acquisitions by multi-business organizations; management commitments that maximize business impact from IT; institutional work and artifact evolution; four perspectives on architectural strategy; a coevolutionary journey of strategic knowledge management alignment; use of social media in disaster management; unpacking the duality of design science; acquiring IT competencies through focused technology acquisitions; IT artifacts and the state of IS research; senior scholars' forum and online social networking and citizen engagement.","",""
"Robaldo L.; Pacenza F.; Zangari J.; Calegari R.; Calimeri F.; Siragusa G.","Robaldo, Livio (15045771000); Pacenza, Francesco (57203855891); Zangari, Jessica (56406475500); Calegari, Roberta (23134796300); Calimeri, Francesco (8685471300); Siragusa, Giovanni (57976513000)","15045771000; 57203855891; 56406475500; 23134796300; 8685471300; 57976513000","Efficient compliance checking of RDF data","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172151992&doi=10.1093%2flogcom%2fexad034&partnerID=40&md5=a86c0c57c317a4ec7a88dac7f2202ad8","Automated compliance checking, i.e. the task of automatically assessing whether states of affairs comply with normative systems, has recently received a lot of attention from the scientific community, also as a consequence of the increasing investments in Artificial Intelligence technologies for the legal domain (LegalTech). The authors of this paper deem as crucial the research and implementation of compliance checkers that can directly process data in RDF format, as nowadays more and more (big) data in this format are becoming available worldwide, across a multitude of different domains. Among the automated technologies that have been used in recent literature, to the best of our knowledge, only two of them have been evaluated with input states of affairs encoded in RDF format. This paper formalizes a selected use case in these two technologies and compares the implementations, also in terms of simulations with respect to shared synthetic datasets.  © 2023 The Author(s). Published by Oxford University Press. All rights reserved.","","Resource Description Framework (RDF); Artificial intelligence technologies; Automated compliance checking; Automated technology; Compliance checking; Different domains; Legal domains; Normative system; Process data; RDF data; Scientific community; Compliance control"
"Van Berlo L.A.H.M.; Bektas E.; Vullings H.J.L.M.","Van Berlo, L.A.H.M. (36697550800); Bektas, E. (57203244956); Vullings, H.J.L.M. (58389665900)","36697550800; 57203244956; 58389665900","Using Multi Criteria Analyses and BIM to evaluate design solutions of complex buildings: A case study in automated KPI checking in the early desing phase","2016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018738822&partnerID=40&md5=5f87b64d83b624992bc3dcba4ea6090b","The overall objective of the EU supported ELASSTIC project is to improve security, safety and resilience of large scale multifunctional building complexes against natural and man-made disasters. This improvement is done by providing a methodology and tools which evaluate criteria of security, safety, as well as other criteria, and apply them to early design concepts and therefore planning phase of such projects. The development of a decision support tool based on Multi Criteria Analysis was created to facilitate this. Using this tool, designers and stakeholders can see immediate impact and trade-offs in design changes on the performance of the building. This paper is an explanation to the use of MCA tool and what the possibilities are regarding MCA. © Copyright 2016 DDSS.","Automation; Building information modelling; Code compliance; Data management; Decision support; Model checking; Multi criteria analysis","Artificial intelligence; Automation; Compliance control; Decision making; Decision support systems; Economic and social effects; Information management; Model checking; Structural design; Urban planning; Building complexes; Building Information Modelling; Code compliance; Decision support tools; Decision supports; Early design concepts; Multi Criteria Analysis; Natural and man-made disasters; Architectural design"
"Wan H.; Zhang J.; Chen Y.; Xu W.; Feng F.","Wan, Hanlong (57211069131); Zhang, Jian (57203379350); Chen, Yan (36500705900); Xu, Weili (59377202500); Feng, Fan (57190245235)","57211069131; 57203379350; 36500705900; 59377202500; 57190245235","Exploring Gen-AI applications in building research and industry: A review","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-105004018876&doi=10.1007%2fs12273-025-1279-x&partnerID=40&md5=54f974948cec9ea100299d386078a9f5","This paper investigates the transformative potential of Generative AI (Gen-AI) technologies, particularly large language models, within the building industry. By leveraging these advanced AI tools, the study explores their application across key areas such as automated compliance checking and building design assistance. The research highlights how Gen-AI can automate labor-intensive processes, significantly improving efficiency and reducing costs in building practices. The paper first discusses the two widely applied fundamental models—Transformer and Diffusion model—and summarizes current pathways for accessing Gen-AI models and the most common techniques for customizing them. It then explores applications for text generation, such as compliance checking, control support, data mining, and building simulation input file editing. Additionally, it examines image generation, including direct generation through diffusion models and indirect generation through language model-supported template creation based on existing Computer-Aided Design or other design tools with rendering. The paper concludes with a comprehensive analysis of the current capabilities of Gen-AI in the building industry, outlining future directions for research and development, with the goal of paving the way for smarter, more effective, and responsive design, construction, and operational practices. © Battelle Memorial Institute, under exclusive licence to Tsinghua University Press 2025.","automatic compliance checking (ACC); building design; building industry; generative AI; large language models (LLMs); retrieval-augmented generation (RAG)","Architectural design; Automatic compliance checking; Building design; Building industry; Compliance checking; Diffusion model; Generative AI; In-buildings; Language model; Large language model; Retrieval-augmented generation; Construction industry"
