"Authors","Author full names","Author(s) ID","Title","Year","Link","Abstract","Author Keywords","Index Keywords"
"Noardo F.; Wu T.; Arroyo Ohori K.; Krijnen T.; Stoter J.","Noardo, Francesca (56768224100); Wu, Teng (57219305031); Arroyo Ohori, Ken (57217484895); Krijnen, Thomas (56938788000); Stoter, Jantien (6507159121)","56768224100; 57219305031; 57217484895; 56938788000; 6507159121","IFC models for semi-automating common planning checks for building permits","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121129840&doi=10.1016%2fj.autcon.2021.104097&partnerID=40&md5=9041266e957175d5e3f8090f0d03557a","To support building permit issuing with automatic digital tools, the reuse of models produced by designers would make the process quicker and more objective. However, current studies and pilots often leave a gap with respect to the models as actually provided by architects, having varying quality and content. In this study, rather than taking a top down approach, we started from the available data and made the necessary inferences, which gave the opportunity to tackle basic and common issues often preventing smooth automatic processing. Specific characteristics of the IFC models were outlined and a tool was developed to extract the necessary information from them to check representative regulations. While the case study is specific in location, regulations and input models, the type of issues encountered are a generally applicable example for automated code compliance checking. This represents a solid base for future works towards the automation of building permits issuing. © 2021 The Authors","BIM; Building information modeling; Data quality; Digital building permit; Industry foundation classes; Urban planning compliance","Compliance control; Digital devices; 'current; BIM; Building Information Modelling; Building permits; Data quality; Digital building permit; Digital tools; Industry foundation class; Reuse; Urban planning compliance; Architectural design"
"Peng J.; Liu X.","Peng, Junlong (57224322063); Liu, Xiangjun (57955382300)","57224322063; 57955382300","Automated code compliance checking research based on BIM and knowledge graph","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85158958863&doi=10.1038%2fs41598-023-34342-1&partnerID=40&md5=8d38a8a1b0f4d46a0b0f7bfe0faed291","Automated code compliance checking plays an important role in moving the construction industry forward. While traditional drawing review relies on the identification of industry experts, the purpose of this study is to realize automatic code review by using BIM technology and knowledge graph technology. The method is based on knowledge graph to transform the specification provisions involved in the review of drawings into a computer-recognizable structured language using natural language processing technology to form a human–machine-readable knowledge graph pattern. For the review of BIM models, the BIM model information is exported and the global resource description framework of the building model is obtained in protégé, and the review report is finally obtained after mapping rules and review rules. Finally, the feasibility of the method is verified by an example. This study can effectively solve the problems of “manual dependency” and “inefficiency” in the process of review. © 2023, The Author(s).","",""
"Paskoff C.; Boton C.; Blanchet P.","Paskoff, Chloé (58411939400); Boton, Conrad (37017251600); Blanchet, Pierre (7102260600)","58411939400; 37017251600; 7102260600","Comparative Analyses of Four BIM-Based Compliance Checking Tools","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214142513&doi=10.1007%2f978-3-031-61503-0_34&partnerID=40&md5=3c93838b4e1f3f766678c6e14d73184f","In much of the world, digital tools are already being used in industry for the everyday process of work, leading to better productivity and quality. But, according to recent studies, the architecture engineering and construction industry is lagging behind in this move to digital processes. Very few construction operations have been automated, and productivity in the construction industry is still low in 2022. However, several digital approaches and tools have been developed for the construction industry in the last few decades. Among them, the building information modeling (BIM) approach has the potential to significantly improve processes in the construction industry. BIM uses a multidimensional digital mock-up to document and simulate the design, construction, and operation of a built asset. Automatic code compliance checking is one of the many proposed BIM uses. It is defined as “a process in which code validation software is used to check the model parameters against project-specific codes.” While several software systems have been proposed, the existing tools are not yet commonly used and it is still difficult for end users to select the one most suited to their needs. As observed, there is a lack of studies comparing and assessing the verification tools available in today's software market. We aim to compare the four main commercially available digital verification tools. Two comparisons were conducted. In the first one, each tool was reviewed according to some desired functionalities based on criteria summarized in three categories: features, interoperability, and usability. In the second one, we studied the whole rule-checking process in detail. The results suggest that Navisworks offers interesting functionalities for reviewing collision issues and to inspect the inner view of a mock-up (walk-through). Due to its large rule library, Solibri Model Checker is well suited to assess a global mockup; nevertheless, it may be limited because its rule customization is restricted. On the contrary, both visual programming tools—Dynamo and Grasshopper—offer a broad possibility for rule checking due to the customization available to create their own rules, but there is a long learning code to master coding in visual programming. © Canadian Society for Civil Engineering 2024.","Building information modeling; Code compliance checking; Comparative analysis; Digital mockup; Rule checking","Building Information Model; Project management; Building Information Modelling; Code compliance; Code compliance checking; Comparative analyzes; Compliance checking; Digital Mock-up; Model use; Rule checking; Verification tools; Visual programming; Mockups"
"Nuyts E.; Bonduel M.; Verstraeten R.","Nuyts, Emma (58869876000); Bonduel, Mathias (57203372641); Verstraeten, Ruben (36661505300)","58869876000; 57203372641; 36661505300","Comparative analysis of approaches for automated compliance checking of construction data","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186411618&doi=10.1016%2fj.aei.2024.102443&partnerID=40&md5=8801a28dcb3d46d54b1114ee383e5a33","While the domain of Automated Compliance Checking (ACC) has gained track, the construction industry has been flooded with different approaches. This paper studies these different approaches for use in compliance checking of construction data. The approaches are compared by defining constraints for the same set of five requirements, each of a different category, stemming from the Flemish building regulation on accessibility. Eight approaches have been selected for comparison: two IFC-based approaches (Solibri Model Checker and the upcoming buildingSMART standard IDS), two general data standards and their accompanying schema definition languages (JSON Schema and XSD), and four Linked Data approaches (OWL, SWRL, SPARQL, and SHACL). Besides the pure functional analysis, the relative uptake and support in tooling are also considered. While XML/XSD and JSON/JSON Schema and the Linked Data approaches are in essence domain-independent, only the latter has an extra layer for agreeing on high-level data modeling (and thus data validation) patterns in the construction domain with the EN17632-1:2022 standard. SHACL is considered the most adept method from the Linked Data approaches since it is fully standardized for both inputs and outputs and was developed for validation use cases. © 2024 The Authors","Automated compliance checking; Building information management; Comparative analysis","Automation; Compliance control; Construction industry; Linked data; Model checking; Network security; Automated compliance checking; Building information management; Building regulations; Comparative analyzes; Compliance checking; Construction data; Data standards; Domain independents; Linked data approaches; Model checker; Information management"
"Beach T.; Yeung J.; Nisbet N.; Rezgui Y.","Beach, Thomas (36124728000); Yeung, Jonathan (57337926200); Nisbet, Nicholas (55295289300); Rezgui, Yacine (6701829347)","36124728000; 57337926200; 55295289300; 6701829347","Digital approaches to construction compliance checking: Validating the suitability of an ecosystem approach to compliance checking","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85178233438&doi=10.1016%2fj.aei.2023.102288&partnerID=40&md5=2e5cee696cc16cf1ccd0620e3e6dca8d","The lifecycle of the built environment is governed by complex regulations, requirements and standards. Ensuring compliance against these requirements is a complicated process, affecting the entire supply chain and often incurring significant costs, delay and uncertainty. Many of the processes, and elements within these processes, are formalised and supported by varying levels of digitisation and automation. This ranges from energy simulation, geometric checking, to building information modelling based checking. However, there are currently no unifying standards or integrating technology to tie regulatory efforts together to enable the widespread adoption of automated compliance processes. This has left many current technical approaches, while advanced and robust, isolated. However, the increasing maturity of asset datasets/information models, means that integration of data/tools is now feasible. This paper will propose and validate a new approach of solving the problem of automated compliance checking through the use of an ecosystem of compliance checking services. This work has identified a clear research gap. How automated compliance checking in the construction sector can move beyond sole reliance on BIM data, and tightly coupled integration with software tools, to provide an extensible enough system to integrate the current isolated software elements currently used within compliance checking processes. To test this approach, an architecture for an ecosystem of compliance services will be specified. To validate this architecture, a prototype version will be developed and validated against requirements derived from the weaknesses of current approaches. This validation has found that a distributed ecosystem can perform accurately and successfully, whilst providing advantages in terms of scalability and extensibility. This approach provides a route to the increased adoption of automated compliance checking, overcoming the issues of relying on one computer system/application to perform all aspects of this process. © 2023 The Author(s)","Automation compliance checking; Building permitting; Digitisation","Architectural design; Automation; Compliance control; Computer aided software engineering; Construction industry; Data integration; Ecosystems; Integration; Life cycle; Regulatory compliance; 'current; Automated compliance checking; Automation compliance checking; Building permitting; Built environment; Complex regulation; Compliance checking; Digitisation; Ecosystem approach; Uncertainty; Supply chains"
"Khattra S.K.; Singh J.; Rai H.S.","Khattra, Satinder Kaur (57218794225); Singh, Jagbir (57213875596); Rai, Hardeep Singh (56236850700)","57218794225; 57213875596; 56236850700","A Statistical Review to Study the Structural Stability of Buildings Using Building Information Modelling","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118558239&doi=10.1007%2fs11831-021-09677-5&partnerID=40&md5=571de6efefa147b64e84a4e80a959795","Building Information Modelling is the revolution in the AEC industry. In the Architectural, Engineering, and Construction (AEC) industry, numerous interesting innovations are being introduced. The various technologies like Virtual Reality and Augmented Reality with BIM various researchers are doing their experiment to link these technologies. This paper reviews the Building Information Modelling for checking the building codes and it explicates the automatic building code compliance method. Design automation is the important process that catches the attention of many researchers and experts of the AEC industry and the initiation of code compliance in BIM is one of the essential factors for its accomplishment. This review also explains this Industry Foundation Classes and its importance of IFC in Building Information Modelling. In the BIM industry, Industry Foundation Classes is a major advancement it improves the collaboration among various BIM software, improves code testing system and it improves the data exchange methods. Reside in a structured surrounding built by some rules and regulations to safeguard life and safety. The builders ensure that the necessary design tests have been passed for all aspects of their proposed construction design. The design is approved after the modifications and mandatory revisions. The monotonous task is checking to build code rules, verifying the code compliance based on the country’s building code design, and carrying out possible faults in design, and then making the required reconsiderations. The unwanted problems can be eliminated by the automated building code compliance system. This goal can be achieved by compiling the BIM model with a coding rule base engine that can save a particular country’s design code with its clauses. © 2021, CIMNE, Barcelona, Spain.","","Augmented reality; Codes (symbols); Compliance control; Computer aided design; Electronic data interchange; Software testing; Stability; Virtual reality; Architectural construction; Architectural engineering; Automatic buildings; Building Information Modelling; Code compliance; Compliance method; Design automations; Statistical reviews; Structural stabilities; Various technologies; Architectural design"
"Kruiper R.; Konstas I.; Gray A.J.G.; Sadeghineko F.; Watson R.; Kumar B.","Kruiper, Ruben (57190286321); Konstas, Ioannis (35229595400); Gray, Alasdair J.G. (25521946600); Sadeghineko, Farhad (57202646867); Watson, Richard (57310432300); Kumar, Bimal (7401973035)","57190286321; 35229595400; 25521946600; 57202646867; 57310432300; 7401973035","Taking stock: a Linked Data inventory of Compliance Checking terms derived from Building Regulations","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184371677&partnerID=40&md5=a796baf9b4b706cfd10cb858b56cf9a9","Compliance Checking (CC) would be a lot easier if we could automatically map between (1) terms that occur in building regulations and (2) elements of buildings and building products. However, the terminology used in the regulations is vastly different from the terminology found in Building Information Models (BIM). We are therefore forced to somehow shoehorn the vocabulary of regulatory terms into a set of classes that may well be several orders of magnitude smaller. This paper aims to reduce the gap between terms found verbatim in the regulations, and the classes that exist in Linked Data Vocabularies in Architecture and Construction. We explore the automated extraction of domain terminology from building regulations, and interlink the resulting terms with existing controlled vocabularies like Uniclass. The resulting Knowledge Graph (KG) can be used to suggest relevant and related domain terminology, which improves collecting the inventory of Linked Data terms required for CC. © 2023 Copyright for this paper by its authors.","Automated Compliance Checking; Knowledge Graph; Linked Data; Natural Language Processing","Architectural design; Compliance control; Data handling; Knowledge graph; Linked data; Natural language processing systems; Automated compliance checking; Building products; Building regulations; Compliance checking; In-buildings; Knowledge graphs; Language processing; Linked datum; Natural language processing; Natural languages; Terminology"
"Zhang R.; El-Gohary N.","Zhang, Ruichuan (57202535962); El-Gohary, Nora (14519146500)","57202535962; 14519146500","Transformer-based approach for automated context-aware IFC-regulation semantic information alignment","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141525848&doi=10.1016%2fj.autcon.2022.104540&partnerID=40&md5=db2768b7e96efcf09ae7c6ad09892ac8","One of the main challenges of automated compliance checking systems is aligning the semantics of the building information models (BIMs), in Industry Foundation Classes (IFC) format, and the semantics of the regulations, in natural language, to allow for checking the compliance of the BIM with the regulations. Existing information alignment methods typically require intensive manual effort and their ability to deal with the complex regulatory concepts in the regulations is limited. To address this gap, this paper proposes a deep learning method for IFC-regulation semantic information alignment. The proposed method uses a relation classification model to relate and align the IFC and regulatory concepts. The method uses a transformer-based model and leverages the definitions of the concepts and an IFC knowledge graph to provide additional contextual information and knowledge for improved classification and alignment. The proposed method was evaluated on IFC concepts from IFC 4 and regulatory concepts from different building codes and standards. The experimental results showed good information alignment performance. © 2022 Elsevier B.V.","Automated code checking; Building codes; Building information modeling; Deep learning; Industry foundation classes; Information alignment; Transformers","Alignment; Architectural design; Automation; Classification (of information); Compliance control; Deep learning; Learning systems; Regulatory compliance; Automated code; Automated code checking; Automated compliance checking; Building Information Modelling; Context-Aware; Deep learning; Industry foundation class; Information alignment; Semantics Information; Transformer; Semantics"
"Filardo M.M.; Debus P.; Melzner J.; Bargstädt H.-J.","Filardo, Martina Mellenthin (57338263000); Debus, Paul (57203915500); Melzner, Jürgen (55295902200); Bargstädt, Hans-Joachim (6504821739)","57338263000; 57203915500; 55295902200; 6504821739","Enhancing Information Requirement Compliance Through Automated Integration in a Modelling Environment","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85207159166&partnerID=40&md5=8a06782f7577d586d56e164936b7b863","Information requirements for project deliverables are a key component of the Building Information Modeling (BIM) method. Currently, they are defined mostly in a text-based manner with high-effort creation by the information receiver and high-effort interpretation by the information provider, making this process error-prone and highly inefficient. Developments to address the formal checking of project deliverables, such as the standards Information Delivery Specification (IDS) and Level of Information Need (LOIN), are ongoing. This paper proposes the integration of information requirements from standardization into a modelling environment. To that goal, an extension to a popular modelling environment (Archicad) was developed and tested with BIM professionals to validate its suitability for the proposed processual change (preponing the usage of information requirements to also cover the design and planning phase) as well as the coverage of the input information requirements (from LOIN and IDS XML-based files). Results show the successful integration of LOIN and IDS requirements into the modelling environment, their limitations for that use case, as well as feedback from BIM professionals. © 2024 Proceedings of the 31st International Workshop on Intelligent Computing in Engineering, EG-ICE 2024. All rights reserved.","","Natural environment; Building Information Modelling; Error prones; Formal checking; Information delivery; Information modeling method; Information provider; Information requirement; Modeling environments; Process errors; Standard information"
"Karmakar A.; Delhi V.S.K.","Karmakar, Ankan (57225184134); Delhi, Venkata Santosh Kumar (55358485100)","57225184134; 55358485100","Restructuring Elements in IFC Topology through Semantic Enrichment: A Case of Automated Compliance Checking","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172886688&doi=10.22260%2fISARC2023%2f0062&partnerID=40&md5=c945cf9ad65b70900b82b300912531a8","The current trends exhibit that the construction industry is focusing on implementing the Building Information Model (BIM) to improve visual analyses, cost estimation, and information exchange. Though standards, requirements, and development control rules (DCR) govern the construction project lifecycle, only a few applications have been developed to investigate BIM’s capability in automated code compliance checking (ACCC). A significant amount of the existing application limits its checking capabilities to direct parameter values, easily extractable from a Building Information Model (BIM). On the other hand, a few clauses require implicit information to be extensively expressed in machine language for automated checking. Industry Foundation Classes (IFC) derived from BIM models lacks the relational connections of building elements required for extracting property values for automated checking. This study develops a model to restructure a topologically complex element relationship (i.e., sunshade projection width) in an IFC schema. Different categories of semantic enrichment tasks are performed for restructuring and to represent the required clause test values explicitly. The model’s performance was assessed on a test case concerning the clause requirements of the Unified Development Control and Promotion Regulations (UDCPR) code for Maharashtra, India. The compliance check method identified the sunshades in the developed model through simple if-then conditions. The method adopted in the study can be applied to similar code requirements to reduce the manual data preprocessing effort required from the architects and modelers, leading to enhanced penetration of ACCC in the industry. © ISARC 2023. All rights reserved.","Artificial Intelligence; Automatic Code Compliance Checking; Building Information Modeling; Industry Foundation Class; Semantic Enrichment","Architectural design; Cost estimating; Information theory; Life cycle; Semantics; Topology; 'current; Automated code; Automated compliance checking; Automatic code compliance checking; Automatic codes; Building Information Modelling; Code compliance; Compliance checking; Industry foundation class; Semantic enrichment; Construction industry"
"Nama E.A.; Alalawi A.","Nama, Entesar Al (58139241300); Alalawi, Adel (12759581600)","58139241300; 12759581600","The Adoption of Automated Building Code Compliance Checking Systems in the Architecture, Engineering, and Construction Industry","2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85149904406&doi=10.1109%2fCyMaEn57228.2023.10050930&partnerID=40&md5=b3e224c1d1844aab145e821bf63980c7","Most Automated Compliance Checking (ACC) systems for building codes currently in use cannot fully translate building-code requirements into forms that can be processed by computers, especially when such requirements have complex semantic and syntactic structure hierarchies. Modern information extraction and transformation rules-based ACC approaches, capable of handling complicated requirements, are rigid when used with various regulatory documents. To assist the ACC systems' downstream responsibilities, like information matching and compliance reasoning, a flexible approach to automatically processing and interpreting requirements must therefore be developed. This study is based on previous relevant research and, despite being integrated based on the authors' knowledge from various based on disciplines, draws on previous research. Within the scope of this study, we looked into the history of issuing Building Permits (BPs) and the required process, technology, and rules to get the ball rolling on automating the process of checking compliance with building codes. Finally, based on the findings of the research, we defined the required steps to start automating the building code compliance checking system in the Kingdom of Bahrain. © 2023 IEEE.","AEC; automation of compliance checking; BIM-based code compliance; digital building permit; ifcOWL ontology; Kingdom of Bahrain.","Architectural design; Automation; Compliance control; Regulatory compliance; Semantics; Syntactics; AEC; Automation of compliance checking; BIM-based code compliance; Building permits; Code compliance; Compliance checking; Digital building permit; Ifcowl ontology; Kingdom of Bahrain; Kingdom of bahrain.; Ontology's; Construction industry"
"Eid A.S.; Aboulnaga M.M.; Mahmoud A.H.","Eid, A.S. (57206664329); Aboulnaga, M.M. (6603257280); Mahmoud, A.H. (36095988200)","57206664329; 6603257280; 36095988200","VPL-based Code Compliance Checking for Building Envelope Design Using OTTV Calculation","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138192700&doi=10.1088%2f1755-1315%2f1056%2f1%2f012033&partnerID=40&md5=da15e10ea260e31f115dc81d8823ae67","Building Envelope plays a vital role in reducing thermal loads, minimizing energy consumption, and ensuring sustainability. The Overall Thermal Transfer Value (OTTV) is a recognized method to evaluate the thermal performance of buildings. Building Information Modelling (BIM) has added great value to the AEC industry as an efficient tool to facilitate the building design process. With the development of BIM, more properties and material characteristics are assigned to the project design and building model that are getting more complex. Meanwhile, performing OTTV assessment and checking compliance with the assigned values involving time-consuming calculations with the possibility of ambiguity. Hence, automation of the code compliance checking process has become on-demand within the BIM environment. The objective is to develop a Visual Programming Language (VPL)-based script for automating the OTTV rule-based code compliance checking process. The applied method is to integrate BIM, VPL, and OTTV requirements; and develop a visual script that is responsible for extracting parameters from the BIM model, performing OTTV calculation, comparing output with assigned standard values of OTTV aiming answering the research question whether automated code compliance checking process can contribute to code compliance facilitation effectively. The results indicate that integrating VPL into the code compliance checking process has promising signs in facilitating the compliance checking process, increasing the accuracy and reliability of outcomes. © Published under licence by IOP Publishing Ltd.","Building envelope; Building information modelling (BIM); code compliance checking (CCC); overall thermal transfer value (OTTV); visual programming language (VPL)",""
"Alnuzha M.; Bloch T.","Alnuzha, Maen (59319696800); Bloch, Tanya (57110172100)","59319696800; 57110172100","THE ROLE OF MACHINE LEARNING IN AUTOMATED CODE CHECKING – A SYSTEMATIC LITERATURE REVIEW","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214644088&doi=10.36680%2fj.itcon.2025.002&partnerID=40&md5=41d68e268cfa2b5d8cdbdf6f14e4f646","SUMMARY: Building design must adhere to numerous codes, laws, and regulations. In practice, despite the available tools for Automated Code Checking (ACC) and the extensive research in the field, checking whether a given design complies with all relevant regulatory requirements remains a manual and time-consuming task. A comprehensive checking system that provides highly automated solutions for a wide range of regulations remains a distant goal. Recent studies have underscored the potential of engaging advanced technologies like Machine Learning (ML) and Natural Language Processing (NLP) to enhance ACC abilities. Hence, this work aims to review recent advancements in implementing ML technologies in code compliance checking, identify knowledge gaps, and suggest future research directions. By implementing a systematic literature review methodology, we identify three key research areas within the domain: processing regulatory text, processing design information, and an overall checking mechanism. Existing efforts explore each of these areas using a variety of ML algorithms to enhance their effectiveness. Despite the notable advancements, challenges persist due to the complexity of regulations, ambiguity of legal texts, and the scarcity of training data, all of which limit the scalability of the presented approaches. Additionally, while ML enhances flexibility by learning from data rather than relying on hardcoded rules, it introduces uncertainties in decision-making processes critical to building permitting. The review highlights the potential for hybrid approaches that combine the strengths of both rule-based systems and ML models to effectively address these challenges. © 2025 The author(s).","Automated Code Compliance; Building Information Modeling (BIM); Machine Learning (ML); Rule-based checking","Adversarial machine learning; Building codes; Contrastive Learning; Decision making; Federated learning; Natural language processing systems; Automated code; Automated code compliance; Building information modeling; Building Information Modelling; Code compliance; Machine learning; Machine-learning; Rule based; Rule-based checking; Systematic literature review; Building Information Model"
"Mateus R.J.G.; Pinto F.S.; Fauth J.; Azenha M.; Granja J.; Veludo R.; Muniz B.; Reis J.; Marques P.","Mateus, Ricardo J. G. (55628590600); Pinto, Francisco Silva (56457584500); Fauth, Judith (57481556400); Azenha, Miguel (57200948343); Granja, José (55214708700); Veludo, Ricardo (58602223100); Muniz, Bruno (58600559300); Reis, João (57969435800); Marques, Pedro (53863724400)","55628590600; 56457584500; 57481556400; 57200948343; 55214708700; 58602223100; 58600559300; 57969435800; 53863724400","Improving Regulations for Automated Design Checking Through Decision Analysis Good Practices: A Conceptual Application to the Construction Sector","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85171593299&doi=10.1007%2f978-3-031-38241-3_19&partnerID=40&md5=3e4f2f81fcf9d96c5d7e3f7fcd85650a","Automating regulations is difficult because they were not drafted for computers. This article suggests decision analysis good practices to structure, analyze and support regulation drafting, namely: structuring rules using a means-ends objectives network, identifying the level at which rules should be set, developing performance measures for each fundamental objective, setting compliance thresholds based on the respective upper-level objectives and trade-offs, and monitoring and adapting rules. The approach is illustrated and validated through its theoretical application to Portuguese rights to light regulation. It proposes specific performance-based metrics on three fundamental objectives from this regulation: direct sunlight; natural daylight; and solar energy. Climate-based daylight simulation methods coupled with Building Information Modeling (BIM) provide the breakthrough to develop better performance-based metrics, rules, and building design optimization. © 2024, The Author(s), under exclusive license to Springer Nature Switzerland AG.","Automation; Building Permit; Decision Analysis; Legal Drafting; Regulation","Architectural design; Construction industry; Decision making; Laws and legislation; Solar energy; Automated design; Building permits; Construction sectors; Design checking; Good practices; Legal drafting; Means ends; Performance based; Regulation; Structure analysis; Economic and social effects"
"Li S.; Jiang Z.; Xu Z.","Li, Sihao (57965413800); Jiang, Ziyang (59168819800); Xu, Zhao (56173458000)","57965413800; 59168819800; 56173458000","BIM-Based Model Checking: A Scientometric Analysis and Critical Review","2025","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214511258&doi=10.3390%2fapp15010049&partnerID=40&md5=04a86d28ba86b3b9e5fab699c9a33e5f","Building information modeling (BIM) has been widely applied throughout the entire lifecycle of projects in the architecture, engineering, and construction (AEC) industry. The errors in BIM models can lead to significant losses in engineering projects, thus leading to BIM-based model checking (BMC) technology garnering an increasing amount of attention. Despite numerous documents detailing the BMC process, there is a lack of systematic analysis and visualization of existing research. This study employs a combined approach of scientometric analysis and a critical review to survey articles on BMC published from 2008 to 2024 in the Web of Science (WOS) and Scopus databases. The scientific analysis objectively presents the status and evolution of this research field through quantitative data, including publications, authors, and references. Furthermore, the critical review is employed to analyze the content of the articles, summarizing the topics and challenges of current research. Finally, potential promising directions for future development are proposed. © 2024 by the authors.","automated compliance checking; building information modeling (BIM); critical review; industry foundation classes (IFC); scientometrics","Life cycle; Reviews; Automated compliance checking; Building information modeling; Building Information Modelling; Critical review; Entire life cycles; Industry foundation class; Model-based OPC; Models checking; Scientometric analysis; Scientometrics; Building Information Model"
"Doukari O.; Greenwood D.; Rogage K.; Kassem M.","Doukari, Omar (24490961200); Greenwood, David (15051823600); Rogage, Kay (57191578883); Kassem, Mohamad (37089116600)","24490961200; 15051823600; 57191578883; 37089116600","OBJECT-CENTRED AUTOMATED COMPLIANCE CHECKING: A NOVEL, BOTTOM-UP APPROACH","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133872631&doi=10.36680%2fj.itcon.2022.017&partnerID=40&md5=cc6331d89e11d4575c80ce121fd13dae","Building Information Modelling (BIM) is changing how built assets are delivered and operated. A built asset is represented as a set of objects, each with an identity, attributes, and relations. This object-oriented nature enables new approaches for ensuring compliance with a range of requirements: e.g. industry guidelines; project and client-specific requirements; and building codes and standards. Furthermore, bottom-up design approaches are known to be more suitable for quality control and design errors detection. Based on an adapted version of simulated annealing concept, this paper proposes an automated compliance checking classification and identifies a set of desired characteristics these methods should fulfil. It then demonstrates a bottom-up object-centred approach for automated model checking and the corresponding plugin prototype. The approach and the prototype enable four key processes and satisfy all desired characteristics of compliance checking methods including content validation, model completeness, smart object, and design option checking. To demonstrate the feasibility and accuracy of the approach, two case studies are processed using existing BIM objects libraries one of which is created by a major French manufacturer. All four steps were successfully completed, and the results show savings of around 125 minutes per object between the automated approach and traditional manual methods of working. © 2022 The author(s).","Artificial Intelligence; Automation; BIM; Case study; Compliance Checking; Model Checking; Simulated Annealing Optimisation","Architectural design; Automation; Building codes; Codes (symbols); Regulatory compliance; Simulated annealing; Structural design; Automated compliance checking; Bottom up approach; Building Information Modelling; Case-studies; Compliance checking; Industry guidelines; Models checking; New approaches; Object oriented; Simulated annealing optimization; Compliance control"
"Gao H.; Zhong B.; Luo H.; Chen W.","Gao, Han (57211134450); Zhong, Botao (23975246400); Luo, Hanbin (23976309500); Chen, Weiya (57204790270)","57211134450; 23975246400; 23976309500; 57204790270","Computational Geometric Approach for BIM Semantic Enrichment to Support Automated Underground Garage Compliance Checking","2022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119085596&doi=10.1061%2f%28ASCE%29CO.1943-7862.0002230&partnerID=40&md5=836c0dc23184ff9a14f1995e46112374","The need for manual semantic annotation to domain-specific building information modeling (BIM) models limits the application of BIM technology in various architecture, engineering, and construction fields. BIM semantic enrichment refers to a procedure that can identify missing information and improve interoperability across different applications. The need for semantic enrichment of BIM models is often emphasized in the literature; however, few studies have shown the potential of semantic enrichment approaches in dealing with problems in real-world cases. To provide an empirical demonstration in the practice, an example of BIM semantic enrichment for supporting underground garage compliance checking is selected as a case study. Geometric reasoning is one of the effective approaches to enhance semantic information in BIM models to support real-world applications. In this study, a computational geometric approach is developed to demonstrate how geometric information can be extracted and used to infer missing semantics in underground garage BIM models. A prototype system is developed, and real underground garage BIM models are used to validate the effectiveness of the proposed approach. The contribution of this study is that it provides the detailed implementation of performing geometric reasoning to enhance BIM semantics in real-world cases. Additionally, the findings of this case study show that the proposed computational geometric approach has the potential to enhance the semantics of BIM models to support decision making in real-world engineering problems, and the developed algorithms can be used to automate the compliance checking process of the underground garage. © 2021 American Society of Civil Engineers.","Building information modeling; Compliance checking; Computational geometry; Semantic enrichment; Underground garage","Compliance control; Computational geometry; Decision making; Information theory; Semantics; Building Information Modelling; Case-studies; Compliance checking; Computational geometric; Geometric approaches; Geometric reasoning; Model semantics; Real-world; Semantic enrichment; Underground garages; Architectural design"
"Dritsas S.; Yeo K.; Lee C.","Dritsas, Stylianos (55132205400); Yeo, Khystelle (59185322000); Lee, Cheryl (59185473400)","55132205400; 59185322000; 59185473400","EXTRACTING SPATIAL STRUCTURE FROM BUILDING INFORMATION MODELS","2024","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85196761737&partnerID=40&md5=206ecddb07e7298542c4520a7eef0b3e","The objective of this work is to automatically extract the spatial structure from Building Information Models for subsequently performing building circulatory analysis and regulatory building code compliance checking. This article presents the model comprehension methods employed, the challenges faced, and the solutions developed. We highlight the conceptual and technical limitations of current BIM paradigms and discuss how they may be improved. © 2024 and published by the Association for Computer-Aided Architectural Design Research in Asia (CAADRIA), Hong Kong.","Automated Extraction; Building Information Modelling; Spatial Structure","Compliance control; Information theory; Regulatory compliance; 'current; Automated extraction; Building Code Compliance Checking; Building Information Modelling; Spatial structure; Technical limitations; Architectural design"
